year,Seasons,Districts,Crop_Type,Production,Arable_Size
2022,Season A,Karongi,Dessert banana,7513.724231,1064.867
2022,Season A,Karongi,Banana for beer,32761.12092,6835.892
2022,Season A,Karongi,Bush bean,1395.507166,2270.032
2022,Season A,Karongi,Climbing bean,4737.922659,4473.279
2022,Season A,Karongi,Peas,573.8747695,687.4843
2022,Season A,Karongi,Ground nuts,4.822009027,15.51456
2022,Season A,Karongi,Soya beans,681.3541118,1129.915
2022,Season A,Karongi,Vegetables,6783.867338,821.5795
2022,Season A,Karongi,Fruits,14.05671089,16.36366
2022,Season A,Karongi,Fodder crops,5437.986129,426.3802
2022,Season A,Karongi,Other crops,251.6273231,3354.237
2022,Season A,Rutsiro,Maize,9381.293483,6303.544
2022,Season A,Rutsiro,Sorghum,NA,NA
2022,Season A,Rutsiro,Paddy rice,NA,NA
2022,Season A,Rutsiro,Wheat,144.185982,239.7984
2022,Season A,Rutsiro,Other Cereals,NA,NA
2022,Season A,Rutsiro,Cassava,2367.487942,2078.343
2022,Season A,Rutsiro,Sweet potatoes,29691.40153,3876.489
2022,Season A,Rutsiro,Irish potatoes,31914.03205,3481.46
2022,Season A,Rutsiro,Yams & Taro,9976.619039,3969.401
2022,Season A,Rutsiro,Cooking Banana,9281.810309,1729.753
2022,Season A,Rutsiro,Dessert banana,3168.406456,1021.552
2022,Season A,Rutsiro,Banana for beer,21768.23543,3786.205
2022,Season A,Rutsiro,Bush bean,281.3870251,593.7664
2022,Season A,Rutsiro,Climbing bean,3669.470285,3609.289
2022,Season A,Rutsiro,Peas,412.4802088,587.4092
2022,Season A,Rutsiro,Ground nuts,NA,NA
2022,Season A,Rutsiro,Soya beans,635.5006918,783.2387
2022,Season A,Rutsiro,Vegetables,2515.930064,224.4792
2022,Season A,Rutsiro,Fruits,3472.341082,538.1379
2022,Season A,Rutsiro,Fodder crops,4665.583707,164.7904
2022,Season A,Rutsiro,Other crops,8640.393236,3114.154
2022,Season A,Rubavu,Maize,2915.992157,1768.498
2022,Season A,Rubavu,Sorghum,86.69661965,94.34658
2022,Season A,Rubavu,Paddy rice,NA,NA
2022,Season A,Rubavu,Wheat,NA,NA
2022,Season A,Rubavu,Other Cereals,NA,NA
2022,Season A,Rubavu,Cassava,NA,893.6036
2022,Season A,Rubavu,Sweet potatoes,4967.077429,620.1042
2022,Season A,Rubavu,Irish potatoes,76047.18293,6277.578
2022,Season A,Rubavu,Yams & Taro,592.4295989,169.0061
2022,Season A,Rubavu,Cooking Banana,5472.252065,965.3524
2022,Season A,Rubavu,Dessert banana,1035.774774,294.1494
2022,Season A,Rubavu,Banana for beer,10273.00871,1782.546
2022,Season A,Rubavu,Bush bean,339.7678654,715.924
2022,Season A,Rubavu,Climbing bean,5741.574966,7148.013
2022,Season A,Rubavu,Peas,42.77333953,89.19454
2022,Season A,Rubavu,Ground nuts,NA,NA
2022,Season A,Rubavu,Soya beans,296.9907111,307.8119
2022,Season A,Rubavu,Vegetables,16895.59291,2089.935
2022,Season A,Rubavu,Fruits,211.0641616,125.0092
2022,Season A,Rubavu,Fodder crops,370.3412094,576.516
2022,Season A,Rubavu,Other crops,8165.43999,1162.22
2022,Season A,Nyabihu,Maize,3668.69502,2807.899
2022,Season A,Nyabihu,Sorghum,709.2063109,794.535
2022,Season A,Nyabihu,Paddy rice,NA,NA
2022,Season A,Nyabihu,Wheat,937.1369864,785.9059
2022,Season A,Nyabihu,Other Cereals,NA,NA
2022,Season A,Nyabihu,Cassava,1265.927429,512.1049
2022,Season A,Nyabihu,Sweet potatoes,22665.59679,3311.27
2022,Season A,Nyabihu,Irish potatoes,122219.094,10130.49
2022,Season A,Nyabihu,Yams & Taro,NA,NA
2022,Season A,Nyabihu,Cooking Banana,983.4934918,256.576
2022,Season A,Nyabihu,Dessert banana,780.7254085,244.4331
2022,Season A,Nyabihu,Banana for beer,1635.199463,650.7561
2022,Season A,Nyabihu,Bush bean,97.85235104,234.5565
2022,Season A,Nyabihu,Climbing bean,4547.375469,7013.959
2022,Season A,Nyabihu,Peas,845.5741972,889.3291
2022,Season A,Nyabihu,Ground nuts,NA,NA
2022,Season A,Nyabihu,Soya beans,0.57818587,5.236247
2022,Season A,Nyabihu,Vegetables,8910.932591,681.9277
2022,Season A,Nyabihu,Fruits,657.4282525,549.2123
2022,Season A,Nyabihu,Fodder crops,941.4233192,111.475
2022,Season A,Nyabihu,Other crops,287.2417673,822.6142
2022,Season A,Ngororero,Maize,4786.000907,4724.985
2022,Season A,Ngororero,Sorghum,502.124768,616.7227
2022,Season A,Ngororero,Paddy rice,NA,NA
2022,Season A,Ngororero,Wheat,415.1440115,406.5189
2022,Season A,Ngororero,Other Cereals,NA,NA
2022,Season A,Ngororero,Cassava,18377.40985,4320.646
2022,Season A,Ngororero,Sweet potatoes,37490.96001,6121.071
2022,Season A,Ngororero,Irish potatoes,8689.060772,1996.448
2022,Season A,Ngororero,Yams & Taro,6375.629658,2496.571
2022,Season A,Ngororero,Cooking Banana,6229.211436,2573.488
2022,Season A,Ngororero,Dessert banana,5392.882701,1565.747
2022,Season A,Ngororero,Banana for beer,20290.58457,7003.697
2022,Season A,Ngororero,Bush bean,913.8157976,1977.153
2022,Season A,Ngororero,Climbing bean,8730.645061,10433.87
2022,Season A,Ngororero,Peas,305.5484725,396.8814
2022,Season A,Ngororero,Ground nuts,NA,NA
2022,Season A,Ngororero,Soya beans,361.0415759,1307.529
2022,Season A,Ngororero,Vegetables,2606.7027,261.2609
2022,Season A,Ngororero,Fruits,539.6734119,308.4166
2022,Season A,Ngororero,Fodder crops,2360.799662,113.5248
2022,Season A,Ngororero,Other crops,1550.217515,1208.295
2022,Season A,Rusizi,Maize,11533.65124,7450.914
2022,Season A,Rusizi,Sorghum,9.157880172,19.48464
2022,Season A,Rusizi,Paddy rice,6018.9315,1394.493
2022,Season A,Rusizi,Wheat,NA,NA
2022,Season A,Rusizi,Other Cereals,NA,NA
2022,Season A,Rusizi,Cassava,17387.80091,15697.21
2022,Season A,Rusizi,Sweet potatoes,14219.99423,2192.302
2022,Season A,Rusizi,Irish potatoes,875.0016893,224.1351
2022,Season A,Rusizi,Yams & Taro,11215.25404,2373.844
2022,Season A,Rusizi,Cooking Banana,8493.256307,2462.416
2022,Season A,Rusizi,Dessert banana,1820.215266,523.9875
2022,Season A,Rusizi,Banana for beer,17214.60752,3357.401
2022,Season A,Rusizi,Bush bean,6450.089395,9518.798
2022,Season A,Rusizi,Climbing bean,1634.483897,2637.278
2022,Season A,Rusizi,Peas,128.0604638,142.0796
2022,Season A,Rusizi,Ground nuts,376.5386261,680.6795
2022,Season A,Rusizi,Soya beans,772.4757068,1257.759
2022,Season A,Rusizi,Vegetables,5934.848997,627.3487
2022,Season A,Rusizi,Fruits,508.792657,294.5245
2022,Season A,Rusizi,Fodder crops,365.7648075,47.31984
2022,Season A,Rusizi,Other crops,1448.587019,2721.139
2022,Season A,Nyamasheke,Maize,8847.994315,5303.948
2022,Season A,Nyamasheke,Sorghum,26.07605416,33.47659
2022,Season A,Nyamasheke,Paddy rice,1456.38201,372.3862
2022,Season A,Nyamasheke,Wheat,14.82079514,27.38994
2022,Season A,Nyamasheke,Other Cereals,115.7913735,136.3751
2022,Season A,Nyamasheke,Cassava,28889.82974,12203.78
2022,Season A,Nyamasheke,Sweet potatoes,14132.09073,3197.281
2022,Season A,Nyamasheke,Irish potatoes,534.1013591,104.2495
2022,Season A,Nyamasheke,Yams & Taro,6874.484171,1447.957
2022,Season A,Nyamasheke,Cooking Banana,5764.607695,2448.926
2022,Season A,Nyamasheke,Dessert banana,2156.797199,1059.355
2022,Season A,Nyamasheke,Banana for beer,12279.01187,4049.796
2022,Season A,Nyamasheke,Bush bean,1728.612336,2681.537
2022,Season A,Nyamasheke,Climbing bean,5051.142777,5975.382
2022,Season A,Nyamasheke,Peas,119.3743128,164.1978
2022,Season A,Nyamasheke,Ground nuts,136.8706344,335.4864
2022,Season A,Nyamasheke,Soya beans,835.6677552,1640.415
2022,Season A,Nyamasheke,Vegetables,2911.536213,276.7577
2022,Season A,Nyamasheke,Fruits,372.3328425,227.1281
2022,Season A,Nyamasheke,Fodder crops,NA,NA
2022,Season A,Nyamasheke,Other crops,1381.693539,8041.66
2022,Season A,Rulindo,Maize,6361.073141,4651.643
2022,Season A,Rulindo,Sorghum,NA,NA
2022,Season A,Rulindo,Paddy rice,63,16.33576
2022,Season A,Rulindo,Wheat,63.16188336,49.92346
2022,Season A,Rulindo,Other Cereals,0.627804362,5.880212
2022,Season A,Rulindo,Cassava,10063.21652,4438.219
2022,Season A,Rulindo,Sweet potatoes,31994.56581,4817.575
2022,Season A,Rulindo,Irish potatoes,5648.963656,1233.461
2022,Season A,Rulindo,Yams & Taro,327.7160965,108.3027
2022,Season A,Rulindo,Cooking Banana,7760.063282,1699.539
2022,Season A,Rulindo,Dessert banana,3949.382775,1262.021
2022,Season A,Rulindo,Banana for beer,10240.47723,3282.163
2022,Season A,Rulindo,Bush bean,3014.13909,5976.615
2022,Season A,Rulindo,Climbing bean,3826.573561,6207.515
2022,Season A,Rulindo,Peas,347.6511988,509.7563
2022,Season A,Rulindo,Ground nuts,33.77640645,77.39347
2022,Season A,Rulindo,Soya beans,199.0264031,335.7669
2022,Season A,Rulindo,Vegetables,10841.1603,1024.884
2022,Season A,Rulindo,Fruits,761.6953776,370.8271
2022,Season A,Rulindo,Fodder crops,1200.801707,120.5444
2022,Season A,Rulindo,Other crops,2344.971387,1517.756
2022,Season A,Gakenke,Maize,17796.53196,10766.43
2022,Season A,Gakenke,Sorghum,NA,NA
2022,Season A,Gakenke,Paddy rice,88.21106855,120.5626
2022,Season A,Gakenke,Wheat,85.71166271,141.8741
2022,Season A,Gakenke,Other Cereals,378.1291037,613.1833
2022,Season A,Gakenke,Cassava,13775.15954,4866.719
2022,Season A,Gakenke,Sweet potatoes,56189.58557,8504.896
2022,Season A,Gakenke,Irish potatoes,6477.234612,1135.531
2022,Season A,Gakenke,Yams & Taro,7279.719567,5753.666
2022,Season A,Gakenke,Cooking Banana,14750.36739,2499.986
2022,Season A,Gakenke,Dessert banana,6984.270439,1861.917
2022,Season A,Gakenke,Banana for beer,49431.77131,9194.528
2022,Season A,Gakenke,Bush bean,1130.015484,2225.047
2022,Season A,Gakenke,Climbing bean,6717.048103,7098.672
2022,Season A,Gakenke,Peas,468.6162244,563.4739
2022,Season A,Gakenke,Ground nuts,151.5810127,167.448
2022,Season A,Gakenke,Soya beans,349.0700807,643.4946
2022,Season A,Gakenke,Vegetables,3570.08052,604.8674
2022,Season A,Gakenke,Fruits,2451.300604,381.9583
2022,Season A,Gakenke,Fodder crops,1905.461085,217.8017
2022,Season A,Gakenke,Other crops,2986.348988,1808.156
2022,Season A,Musanze,Maize,12581.15366,6890.445
2022,Season A,Musanze,Sorghum,3433.027219,2285.511
2022,Season A,Musanze,Paddy rice,NA,NA
2022,Season A,Musanze,Wheat,1200.80214,976.6756
2022,Season A,Musanze,Chia seeds,0.746288863,5.064224
2022,Season A,Musanze,Other Cereals,176.781326,173.7099
2022,Season A,Musanze,Cassava,17688.66229,2366.261
2022,Season A,Musanze,Sweet potatoes,56721.03434,4522.105
2022,Season A,Musanze,Irish potatoes,496.9986449,434.9574
2022,Season A,Musanze,Yams & Taro,4409.097088,752.7981
2022,Season A,Musanze,Dessert banana,833.8511881,353.0948
2022,Season A,Musanze,Banana for beer,3680.787606,809.7785
2022,Season A,Musanze,Bush bean,151.8073606,366.505
2022,Season A,Musanze,Peas,6357.780421,5705.745
2022,Season A,Musanze,Ground nuts,122.8102997,220.593
2022,Season A,Musanze,Soya beans,NA,NA
2022,Season A,Musanze,Vegetables,11.02428975,20.09426
2022,Season A,Musanze,Fruits,4846.438378,675.7355
2022,Season A,Musanze,Fodder crops,458.0825139,362.2829
2022,Season A,Musanze,Other crops,703.7853438,150.9863
2022,Season A,Burera,Maize,3359.05235,746.6442
2022,Season A,Burera,Sorghum,19364.6931,9577.868
2022,Season A,Burera,Paddy rice,1718.024687,1137.984
2022,Season A,Burera,Wheat,NA,NA
2022,Season A,Burera,Other Cereals,961.9776537,570.2832
2022,Season A,Burera,Cassava,68.57151765,50.62706
2022,Season A,Burera,Sweet potatoes,468.6068762,131.7717
2022,Season A,Burera,Irish potatoes,26056.96242,2545.836
2022,Season A,Burera,Yams & Taro,57320.77706,5271.036
2022,Season A,Burera,Cooking Banana,333.016929,84.37843
2022,Season A,Burera,Dessert banana,4550.565195,818.9384
2022,Season A,Burera,Banana for beer,210.9933617,69.19031
2022,Season A,Burera,Bush bean,3197.477973,1307.851
2022,Season A,Burera,Climbing bean,337.0912294,600.245
2022,Season A,Burera,Peas,8086.741719,9784.402
2022,Season A,Burera,Ground nuts,1070.615841,1671.14
2022,Season A,Burera,Soya beans,NA,NA
2022,Season A,Burera,Vegetables,NA,NA
2022,Season A,Burera,Fruits,1198.851121,320.8855
2022,Season A,Burera,Fodder crops,59.33232251,66.94022
2022,Season A,Burera,Other crops,5401.835338,267.2185
2022,Season A,Gicumbi,Maize,569.7750905,29.55242
2022,Season A,Gicumbi,Sorghum,7079.123094,5257.109
2022,Season A,Gicumbi,Paddy rice,201.1633461,215.8339
2022,Season A,Gicumbi,Wheat,NA,NA
2022,Season A,Gicumbi,Other Cereals,123.7884656,170.1759
